room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12989087,71554737,Entire home/apt,,Downtown,1,,3,1.0,100.0,1.0,49.285377,-123.1095,2016-06-20 00:19:49.693028
2163742,5656886,Shared room,,Grandview-Woodland,42,4.5,2,1.0,44.0,2.0,49.263159,-123.074236,2016-06-20 00:19:18.717702
4869937,6051853,Private room,,Renfrew-Collingwood,3,4.5,2,1.0,28.0,1.0,49.237583,-123.052549,2016-06-20 00:19:14.207627
7875465,41302596,Entire home/apt,,Downtown,10,4.5,2,1.0,100.0,3.0,49.278009,-123.117159,2016-06-20 00:18:43.503744
12212725,10511744,Entire home/apt,,Kerrisdale,1,,4,1.0,45.0,1.0,49.234255,-123.158306,2016-06-20 00:18:40.956485
13467214,12097730,Private room,,Renfrew-Collingwood,0,,1,1.0,40.0,1.0,49.24026,-123.047954,2016-06-20 00:18:24.614176
13587897,44778903,Private room,,Downtown,0,,2,1.0,128.0,1.0,49.279414,-123.118023,2016-06-20 00:18:17.297293
8194149,43220613,Entire home/apt,,Mount Pleasant,7,5.0,4,1.0,148.0,3.0,49.258778,-123.109749,2016-06-20 00:18:14.291838
5385927,1213213,Entire home/apt,,Dunbar Southlands,4,5.0,8,3.0,240.0,2.0,49.24774,-123.177855,2016-06-20 00:18:10.101336
8549332,27708722,Entire home/apt,,Downtown,0,,1,1.0,119.0,2.0,49.280024,-123.117238,2016-06-20 00:18:01.711835
3133244,15910486,Private room,,West End,50,4.5,2,1.0,61.0,4.0,49.277667,-123.135258,2016-06-20 00:17:56.057360
6107192,25891060,Private room,,Kerrisdale,33,4.5,2,1.0,47.0,1.0,49.231786,-123.157647,2016-06-20 00:17:38.227565
9255148,48083874,Private room,,Grandview-Woodland,29,5.0,2,1.0,47.0,3.0,49.276254,-123.067856,2016-06-20 00:17:27.597121
10073102,50835271,Entire home/apt,,West End,0,,3,1.0,87.0,5.0,49.28071,-123.127707,2016-06-20 00:17:24.188112
12212845,21739184,Private room,,Kitsilano,0,,2,1.0,64.0,1.0,49.272075,-123.158923,2016-06-20 00:17:05.598863
10361947,35817779,Entire home/apt,,Mount Pleasant,0,,2,1.0,76.0,2.0,49.259894,-123.082252,2016-06-20 00:16:35.549816
3067667,1356293,Entire home/apt,,Kitsilano,10,5.0,4,2.0,238.0,4.0,49.270854,-123.168501,2016-06-20 00:16:01.429788
10858202,56242328,Private room,,Sunset,7,5.0,1,1.0,32.0,1.0,49.231042,-123.088972,2016-06-20 00:15:52.244928
11377051,59644302,Private room,,Renfrew-Collingwood,1,,2,1.0,55.0,1.0,49.257482,-123.043081,2016-06-20 00:15:28.678984
10931383,16924517,Private room,,West End,0,,1,1.0,44.0,1.0,49.283524,-123.128655,2016-06-20 00:15:09.580982
12888823,42530190,Private room,,Renfrew-Collingwood,2,,1,1.0,28.0,1.0,49.237767,-123.044154,2016-06-20 00:14:54.095255
177631,849679,Private room,,Downtown,402,4.5,2,1.0,83.0,1.0,49.277114,-123.118479,2016-06-20 00:14:49.385429
8461144,44092927,Entire home/apt,,Riley Park,0,,4,3.0,121.0,5.0,49.236472,-123.094301,2016-06-20 00:14:39.018750
6187694,2589965,Entire home/apt,,Kitsilano,8,4.5,5,2.0,80.0,14.0,49.266873,-123.14616,2016-06-19 23:46:53.150766
7828118,36907026,Entire home/apt,,Sunset,9,5.0,8,3.0,204.0,1.0,49.228648,-123.102163,2016-06-19 23:46:49.207683
12612899,20219771,Private room,,Mount Pleasant,2,,2,1.0,35.0,1.0,49.265313,-123.084439,2016-06-19 23:46:32.648956
10792624,26600031,Private room,,Marpole,0,,2,1.0,56.0,1.0,49.212917,-123.142329,2016-06-19 23:46:20.055521
6050822,21449513,Entire home/apt,,Downtown Eastside,74,4.0,2,1.0,75.0,1.0,49.279416,-123.105149,2016-06-19 23:46:17.891897
4621428,15247430,Shared room,,Kensington-Cedar Cottage,8,5.0,2,1.0,23.0,1.0,49.239418,-123.085546,2016-06-19 23:45:48.709383
3916161,4292229,Entire home/apt,,Downtown,118,4.5,4,1.0,72.0,2.0,49.283677,-123.113262,2016-06-19 23:45:39.342138
8558284,9142444,Private room,,Grandview-Woodland,0,,2,1.0,160.0,1.0,49.27835,-123.060974,2016-06-19 23:45:32.877224
9778778,20612979,Private room,,Sunset,0,,1,1.0,32.0,1.0,49.212145,-123.09071,2016-06-19 23:45:23.616579
9128133,47550405,Entire home/apt,,Riley Park,0,,5,3.0,200.0,7.0,49.244762,-123.102685,2016-06-19 23:45:16.225484
722484,3731303,Entire home/apt,,Downtown,64,5.0,4,2.0,204.0,3.0,49.290195,-123.121868,2016-06-19 23:45:02.594876
13291349,2147373,Entire home/apt,,West End,0,,3,0.0,108.0,1.0,49.283365,-123.124945,2016-06-19 23:44:54.560495
9676757,49995918,Private room,,Marpole,1,,3,1.0,36.0,1.0,49.21067,-123.138148,2016-06-19 23:44:47.688600
7828235,13356232,Entire home/apt,,Mount Pleasant,4,5.0,2,1.0,119.0,2.0,49.258059,-123.102538,2016-06-19 23:44:30.652738
13064071,26905476,Entire home/apt,,Downtown,2,,2,1.0,87.0,2.0,49.290484,-123.125736,2016-06-19 23:44:03.907256
13300937,38033489,Private room,,West End,0,,2,1.0,62.0,1.0,49.282335,-123.128184,2016-06-19 23:43:50.648287
10612995,5970582,Entire home/apt,,Fairview,0,,2,1.0,119.0,1.0,49.265164,-123.140341,2016-06-19 23:43:44.320516
8639481,3284767,Entire home/apt,,Downtown,9,5.0,2,1.0,111.0,2.0,49.277727,-123.115351,2016-06-19 23:43:35.648524
6065687,31484906,Entire home/apt,,Downtown,6,4.0,2,1.0,159.0,5.0,49.275642,-123.123043,2016-06-19 23:42:46.295452
12320267,20083932,Entire home/apt,,Downtown,2,,4,2.0,479.0,1.0,49.289788,-123.125725,2016-06-19 23:42:26.237708
6934225,36354170,Private room,,Downtown,11,4.5,2,1.0,83.0,1.0,49.273247,-123.120298,2016-06-19 23:42:23.377768
17765,68672,Entire home/apt,,Mount Pleasant,56,4.5,2,1.0,72.0,2.0,49.261808,-123.109049,2016-06-19 23:42:06.832956
7547592,34058773,Entire home/apt,,Mount Pleasant,31,5.0,3,2.0,79.0,1.0,49.260412,-123.102579,2016-06-19 23:42:02.870878
9529085,9476288,Shared room,,West End,5,5.0,1,1.0,24.0,2.0,49.279478,-123.131125,2016-06-19 23:41:53.177129
8994038,15060262,Private room,,Kitsilano,13,4.5,2,1.0,40.0,2.0,49.26739,-123.173458,2016-06-19 23:41:37.739766
1931359,9998047,Entire home/apt,,Kensington-Cedar Cottage,10,4.5,2,1.0,57.0,,49.260727,-123.070983,2016-06-19 23:41:32.897575
2672249,555748,Private room,,Fairview,70,5.0,1,1.0,60.0,2.0,49.258152,-123.122654,2016-06-19 23:41:05.920412
6831970,35791402,Entire home/apt,,Fairview,15,4.5,4,0.0,88.0,5.0,49.261139,-123.132154,2016-06-19 23:40:22.156249
8187304,4980352,Private room,,Kensington-Cedar Cottage,0,,2,1.0,36.0,2.0,49.24285,-123.072953,2016-06-19 23:40:18.585156
885600,4693732,Entire home/apt,,Dunbar Southlands,89,5.0,2,1.0,92.0,3.0,49.247207,-123.186219,2016-06-19 23:40:14.913510
2895269,5998444,Entire home/apt,,Downtown,12,5.0,4,2.0,315.0,2.0,49.275467,-123.13279,2016-06-19 23:40:05.319911
11965273,17219914,Private room,,Downtown Eastside,24,5.0,2,1.0,47.0,1.0,49.277151,-123.088208,2016-06-19 23:39:36.105287
5934091,30707789,Entire home/apt,,Mount Pleasant,0,,6,3.0,121.0,3.0,49.256514,-123.086774,2016-06-19 23:39:28.503558
8990835,9058379,Private room,,Downtown,8,5.0,1,1.0,63.0,1.0,49.277442,-123.120102,2016-06-19 23:39:07.133088
8343015,15535422,Private room,,Renfrew-Collingwood,4,4.5,1,1.0,32.0,5.0,49.251887,-123.052885,2016-06-19 23:39:03.281588
11303695,981399,Entire home/apt,,Downtown,0,,2,1.0,7989.0,1.0,49.290761,-123.128148,2016-06-19 23:38:56.487549
8721809,45776528,Shared room,,Oakridge,0,,2,1.0,72.0,1.0,49.226084,-123.112421,2016-06-19 23:38:39.320803
2127733,6960296,Private room,,Kitsilano,15,4.5,2,1.0,85.0,3.0,49.258396,-123.152161,2016-06-19 23:38:29.068509
72659,375168,Entire home/apt,,Grandview-Woodland,5,5.0,4,2.0,118.0,4.0,49.273572,-123.07024,2016-06-19 23:38:15.768928
12850610,24087870,Entire home/apt,,Downtown,3,5.0,2,1.0,140.0,,49.27732,-123.119461,2016-06-19 23:38:06.098884
4857517,24989145,Entire home/apt,,Downtown,77,5.0,3,1.0,78.0,2.0,49.27953,-123.11154,2016-06-19 23:38:02.426636
14413,55509,Private room,,Grandview-Woodland,1,,2,1.0,48.0,1.0,49.267307,-123.074364,2016-06-19 23:37:34.631308
13235612,24875694,Entire home/apt,,Renfrew-Collingwood,0,,2,2.0,52.0,3.0,49.243774,-123.051125,2016-06-19 23:36:57.661689
12247113,5254874,Entire home/apt,,Kitsilano,0,,5,2.0,279.0,1.0,49.264118,-123.184981,2016-06-19 23:36:44.091947
12431412,785653,Private room,,Grandview-Woodland,13,4.5,1,1.0,42.0,1.0,49.262474,-123.074772,2016-06-19 23:36:33.153553
8570317,4292229,Entire home/apt,,Downtown,21,5.0,4,1.0,95.0,2.0,49.282953,-123.113325,2016-06-19 23:36:20.794612
7875222,6764427,Entire home/apt,,Fairview,14,5.0,3,0.0,73.0,2.0,49.261079,-123.131287,2016-06-19 23:34:49.364582
11379672,35743638,Entire home/apt,,Grandview-Woodland,0,,4,2.0,119.0,5.0,49.285336,-123.061276,2016-06-19 23:34:12.505742
12948716,8996773,Entire home/apt,,Kensington-Cedar Cottage,0,,5,3.0,88.0,3.0,49.23736,-123.070948,2016-06-19 23:34:03.663971
9820378,49708236,Entire home/apt,,Downtown,2,,2,1.0,80.0,1.0,49.278112,-123.116067,2016-06-19 23:33:55.296484
12892377,45230112,Entire home/apt,,Fairview,4,5.0,5,2.0,118.0,1.0,49.265423,-123.133617,2016-06-19 23:33:48.983572
13211615,62870356,Entire home/apt,,Grandview-Woodland,0,,4,2.0,66.0,3.0,49.279407,-123.061724,2016-06-19 23:33:41.566124
4774884,6051853,Entire home/apt,,Renfrew-Collingwood,9,4.0,4,2.0,68.0,1.0,49.23772,-123.054016,2016-06-19 23:33:32.670816
